421	2	what's the phone number	Sure , the missing sock is on Finders Corner Newmarket Road	east	none	cheap
421	3	what's the post code	The phone number of the missing sock is 01223 812660 .	east	none	cheap
421	4	thank you goodbye	The post code of the missing sock is C.B 25, 9 A.Q	east	none	cheap
422	0	looking for a cheap restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	cheap
422	1	the address	the missing sock is a nice restaurant in the east of town in the cheap price range	east	none	cheap
422	2	and the phone number	Sure , the missing sock is on Finders Corner Newmarket Road	east	none	cheap
422	3	thank you goodbye	The phone number of the missing sock is 01223 812660 .	east	none	cheap
423	0	looking for a cheap restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	none
423	1	what's the address	the missing sock is a nice place in the east of town and the prices are cheap	east	none	none
423	2	and the post code	Sure , the missing sock is on Finders Corner Newmarket Road	east	none	none
423	3	thank you good bye	The post code of the missing sock is C.B 25, 9 A.Q	east	none	none
424	0	looking for vegetarian food in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	vegetarian	none
424	1	what about indian food	I'm sorry but there is no restaurant serving vegetarian food	east	indian	none
424	2	what about indian food	I'm sorry but there is no restaurant serving vegetarian food	east	indian	none
424	3	i'm looking for indian food	pizza hut fen ditton is a nice place in the east of town	east	indian	none
424	4	doesn't matter	Would you like something in the cheap , moderate , or expensive price range?	east	indian	dontcare
424	5	right	Let me confirm , You are looking for a restaurant and you dont care about the price range right?	east	indian	dontcare
424	6	what's the address	sitar tandoori is a nice place in the east of town serving tasty indian food	east	indian	dontcare
424	7	and the phone number	Sure , sitar tandoori is on 43 High Street Cherry Hinton Cherry Hinton	east	indian	dontcare
424	8	thank you goodbye	The phone number of sitar tandoori is 01223 249955 .	east	indian	dontcare
425	0	but i'm looking for a expensive restaurant that serves afghan food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	afghan	expensive
425	1	how about an expensive restaurant that serves european food	I'm sorry but there is no restaurant serving afghan food	none	european	expensive
425	2	how about european food	I'm sorry but there is no restaurant serving afghan food	none	european	expensive
425	3	what's the address	midsummer house restaurant is in the expensive price range	none	european	expensive
425	4	what's the phone number	Sure , midsummer house restaurant is on Midsummer Common	none	european	expensive
425	5	what area is that	The phone number of midsummer house restaurant is 01223 369299 .	none	european	expensive
425	6	thank you good bye	midsummer house restaurant is a nice place in the centre of town	none	european	expensive
426	0	looking for a moderately priced restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	moderate
426	1	i don't care	What kind of food would you like?	east	dontcare	moderate
426	2	what's the address	pizza hut fen ditton is a nice place in the east of town and the prices are moderate	east	dontcare	moderate
426	3	and the phone number	Sure , pizza hut fen ditton is on Cambridge Retail Park Newmarket Road Fen Ditton	east	dontcare	moderate
426	4	what type of food does it serve	The phone number of pizza hut fen ditton is 01223 323737 .	east	dontcare	moderate
426	5	thank you goodbye	pizza hut fen ditton serves italian food	east	dontcare	moderate
427	0	looking for a cheap restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	cheap
427	1	what's the phone number	the missing sock is a nice restaurant in the east of town in the cheap price range	east	none	cheap
427	2	and the post code	The phone number of the missing sock is 01223 812660 .	east	none	cheap
427	3	thank you goodbye	The post code of the missing sock is C.B 25, 9 A.Q	east	none	cheap
428	0	i looking for a moderately priced restaurant that serves brazilian	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	brazilian	moderate
428	1	how about asian oriental	I'm sorry but there is no restaurant serving brazilian food	none	asian oriental	moderate
428	2	what about asian oriental	I'm sorry but there is no restaurant serving brazilian food	none	asian oriental	moderate
428	3	what's the address	meghna is in the moderate price range	none	asian oriental	moderate
428	4	and the phone number	Sure , meghna is on 205 Victoria Road Chesterton	none	asian oriental	moderate
428	5	thank you goodbye	The phone number of meghna is 01223 727410 .	none	asian oriental	moderate
429	0	looking for a romanian food in the centre of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	romanian	none
429	1	ah european	Sorry there is no romanian restaurant in the centre of town	centre	european	none
429	2	the phone number	michaelhouse cafe is a nice restaurant in the centre of town serving european food	centre	european	none
429	3	what's the post code	The phone number of michaelhouse cafe is 01223 309147 .	centre	european	none
429	4	thank you goodbye	The post code of michaelhouse cafe is C.B 2, 1 S.U	centre	european	none
430	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
430	1	the post code	What part of town do you have in mind?	east	none	none
430	2	east	What part of town do you have in mind?	east	none	none
430	3	correct is post post serves	What kind of food would you like?	east	dontcare	expensive
430	4	i don't care	What kind of food would you like?	east	dontcare	expensive
430	5	a expensive pub	Would you like something in the cheap , moderate , or expensive price range?	east	dontcare	expensive
430	6	is there anything else	grafton hotel restaurant is a nice place in the east of town and the prices are expensive	east	dontcare	expensive
430	7	what's the address	sitar tandoori is a nice place in the east of town and the prices are expensive	east	dontcare	expensive
430	8	is the phone number	sitar tandoori is on 43 High Street Cherry Hinton Cherry Hinton , C.B 1, 9 H.X	east	dontcare	expensive
430	9	what's the post code	The phone number of sitar tandoori is 01223 249955 .	east	dontcare	expensive
430	10	ok thank you goodbye	The post code of sitar tandoori is C.B 1, 9 H.X	east	dontcare	expensive
431	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
431	1	um looking far uh a moderately priced restaurant in the south part of town	Would you like something in the cheap , moderate , or expensive price range?	south	none	moderate
431	2	what's the address	pizza hut cherry hinton is a nice restaurant in the south of town in the moderate price range	south	none	moderate
431	3	and what's the phone number	Sure , pizza hut cherry hinton is on G4 Cambridge Leisure Park Clifton Way Cherry Hinton	south	none	moderate
431	4	thank you good bye	The phone number of pizza hut cherry hinton is 01223 323737 .	south	none	moderate
432	0	looking for a moderately priced restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	moderate
